local,category,intercept,coefficients,columns,length
area_20,匙老,22.855967232079706,18.089760463373374,promo_day_cnt,17
area_20,匙老,22.855967232079706,15.604809756766041,promo_ssn_cnt,17
area_20,匙老,22.855967232079706,15.245323079352135,promo_disc_cnt,17
area_20,匙老,22.855967232079706,16.278431184738107,promo_mem_cnt,17
area_20,匙老,22.855967232079706,33.914767331568136,promo_co_cnt,17
area_20,匙老,22.855967232079706,3.589864172394736,avg_temp,17
area_20,匙老,22.855967232079706,-2.8572223368835394,ilgyo,17
area_20,匙老,22.855967232079706,-0.17517676107733401,avg_rhm,17
area_20,匙老,22.855967232079706,-0.19223425609483383,pm10,17
area_20,匙老,22.855967232079706,-2.9953301507761014,cloud,17
area_20,匙老,22.855967232079706,39.0483395129985,gen_cd_F,17
area_20,匙老,22.855967232079706,-39.048339512998496,gen_cd_M,17
area_20,匙老,22.855967232079706,-40.21464158043508,agegr_20_1,17
area_20,匙老,22.855967232079706,67.17490203306505,agegr_20_2,17
area_20,匙老,22.855967232079706,-5.346140535555578,agegr_20_3,17
area_20,匙老,22.855967232079706,-21.61411991707432,agegr_20_4,17
area_20,匙老,22.855967232079706,0.0,area_20,17
