local,category,intercept,coefficients,columns,length
서울특별시 서대문구,바디로션,30.315316531644726,8.03993797109915,promo_day_cnt,17
서울특별시 서대문구,바디로션,30.315316531644726,7.287860679495361,promo_ssn_cnt,17
서울특별시 서대문구,바디로션,30.315316531644726,32.24290218699672,promo_disc_cnt,17
서울특별시 서대문구,바디로션,30.315316531644726,-11.842281352226175,promo_mem_cnt,17
서울특별시 서대문구,바디로션,30.315316531644726,-29.874825617041125,promo_co_cnt,17
서울특별시 서대문구,바디로션,30.315316531644726,-3.5212443228808583,avg_temp,17
서울특별시 서대문구,바디로션,30.315316531644726,3.0419234145124476,ilgyo,17
서울특별시 서대문구,바디로션,30.315316531644726,0.6024347935758619,avg_rhm,17
서울특별시 서대문구,바디로션,30.315316531644726,-0.1620607806599271,pm10,17
서울특별시 서대문구,바디로션,30.315316531644726,-1.4026493526120716,cloud,17
서울특별시 서대문구,바디로션,30.315316531644726,92.39736608068587,gen_cd_F,17
서울특별시 서대문구,바디로션,30.315316531644726,-92.39736608068584,gen_cd_M,17
서울특별시 서대문구,바디로션,30.315316531644726,-91.61168674407473,agegr_20_1,17
서울특별시 서대문구,바디로션,30.315316531644726,160.69475422201285,agegr_20_2,17
서울특별시 서대문구,바디로션,30.315316531644726,-14.882415115974684,agegr_20_3,17
서울특별시 서대문구,바디로션,30.315316531644726,-54.200652361963485,agegr_20_4,17
서울특별시 서대문구,바디로션,30.315316531644726,0.0,서울특별시 서대문구,17
