local,category,intercept,coefficients,columns,length
경기도 군포시,크림로션,16.663700393896477,26.544415990469805,promo_day_cnt,17
경기도 군포시,크림로션,16.663700393896477,7.291866956497847,promo_ssn_cnt,17
경기도 군포시,크림로션,16.663700393896477,40.43438130345389,promo_disc_cnt,17
경기도 군포시,크림로션,16.663700393896477,28.7243787325114,promo_mem_cnt,17
경기도 군포시,크림로션,16.663700393896477,3.183125850924222,promo_co_cnt,17
경기도 군포시,크림로션,16.663700393896477,-1.9117225120633687,avg_temp,17
경기도 군포시,크림로션,16.663700393896477,1.9116454960500224,ilgyo,17
경기도 군포시,크림로션,16.663700393896477,0.461454175164562,avg_rhm,17
경기도 군포시,크림로션,16.663700393896477,-0.269850550197306,pm10,17
경기도 군포시,크림로션,16.663700393896477,0.23923803641675054,cloud,17
경기도 군포시,크림로션,16.663700393896477,125.52493200841194,gen_cd_F,17
경기도 군포시,크림로션,16.663700393896477,-125.52493200841187,gen_cd_M,17
경기도 군포시,크림로션,16.663700393896477,-118.8878069072288,agegr_20_1,17
경기도 군포시,크림로션,16.663700393896477,226.94296658492144,agegr_20_2,17
경기도 군포시,크림로션,16.663700393896477,-12.327344482617297,agegr_20_3,17
경기도 군포시,크림로션,16.663700393896477,-95.72781519507544,agegr_20_4,17
경기도 군포시,크림로션,16.663700393896477,0.0,경기도 군포시,17
