local,category,intercept,coefficients,columns,length
경기도 부천시,바디로션,30.42741872080171,11.562813635046275,promo_day_cnt,17
경기도 부천시,바디로션,30.42741872080171,5.1191664185149754,promo_ssn_cnt,17
경기도 부천시,바디로션,30.42741872080171,28.010317365545532,promo_disc_cnt,17
경기도 부천시,바디로션,30.42741872080171,-18.241918756836952,promo_mem_cnt,17
경기도 부천시,바디로션,30.42741872080171,-21.15950590961012,promo_co_cnt,17
경기도 부천시,바디로션,30.42741872080171,-3.473009446612148,avg_temp,17
경기도 부천시,바디로션,30.42741872080171,1.207815258923837,ilgyo,17
경기도 부천시,바디로션,30.42741872080171,0.88664355695235,avg_rhm,17
경기도 부천시,바디로션,30.42741872080171,-0.09170425574042805,pm10,17
경기도 부천시,바디로션,30.42741872080171,-1.1181930500094561,cloud,17
경기도 부천시,바디로션,30.42741872080171,78.67204388015926,gen_cd_F,17
경기도 부천시,바디로션,30.42741872080171,-78.67204388015918,gen_cd_M,17
경기도 부천시,바디로션,30.42741872080171,-76.49440356030799,agegr_20_1,17
경기도 부천시,바디로션,30.42741872080171,138.10226178214668,agegr_20_2,17
경기도 부천시,바디로션,30.42741872080171,-9.924341183724328,agegr_20_3,17
경기도 부천시,바디로션,30.42741872080171,-51.68351703811431,agegr_20_4,17
경기도 부천시,바디로션,30.42741872080171,0.0,경기도 부천시,17
