local,category,intercept,coefficients,columns,length
경기도 안양시,크림로션,15.349240240652392,47.092986246584786,promo_day_cnt,17
경기도 안양시,크림로션,15.349240240652392,14.04085762535628,promo_ssn_cnt,17
경기도 안양시,크림로션,15.349240240652392,62.719423768611705,promo_disc_cnt,17
경기도 안양시,크림로션,15.349240240652392,22.62204114964486,promo_mem_cnt,17
경기도 안양시,크림로션,15.349240240652392,-13.478057250028224,promo_co_cnt,17
경기도 안양시,크림로션,15.349240240652392,-1.752794248384415,avg_temp,17
경기도 안양시,크림로션,15.349240240652392,1.1059525742490972,ilgyo,17
경기도 안양시,크림로션,15.349240240652392,0.4274307617290354,avg_rhm,17
경기도 안양시,크림로션,15.349240240652392,0.00977071892683236,pm10,17
경기도 안양시,크림로션,15.349240240652392,-0.5877087633445098,cloud,17
경기도 안양시,크림로션,15.349240240652392,137.38832050518488,gen_cd_F,17
경기도 안양시,크림로션,15.349240240652392,-137.3883205051849,gen_cd_M,17
경기도 안양시,크림로션,15.349240240652392,-128.7501861251493,agegr_20_1,17
경기도 안양시,크림로션,15.349240240652392,251.72297301104226,agegr_20_2,17
경기도 안양시,크림로션,15.349240240652392,-31.426455363980306,agegr_20_3,17
경기도 안양시,크림로션,15.349240240652392,-91.54633152191249,agegr_20_4,17
경기도 안양시,크림로션,15.349240240652392,0.0,경기도 안양시,17
