local,category,intercept,coefficients,columns,length
경기도 부천시,마스크팩,76.35217771834186,306.40638303775444,promo_day_cnt,17
경기도 부천시,마스크팩,76.35217771834186,58.68331863534431,promo_ssn_cnt,17
경기도 부천시,마스크팩,76.35217771834186,376.4279042285148,promo_disc_cnt,17
경기도 부천시,마스크팩,76.35217771834186,56.580565754882734,promo_mem_cnt,17
경기도 부천시,마스크팩,76.35217771834186,-40.81347803820087,promo_co_cnt,17
경기도 부천시,마스크팩,76.35217771834186,15.319255538665006,avg_temp,17
경기도 부천시,마스크팩,76.35217771834186,-12.917784282703911,ilgyo,17
경기도 부천시,마스크팩,76.35217771834186,1.9831492404853452,avg_rhm,17
경기도 부천시,마스크팩,76.35217771834186,-0.4888001856962605,pm10,17
경기도 부천시,마스크팩,76.35217771834186,-15.650002767471001,cloud,17
경기도 부천시,마스크팩,76.35217771834186,1025.8045108620768,gen_cd_F,17
경기도 부천시,마스크팩,76.35217771834186,-1025.804510862076,gen_cd_M,17
경기도 부천시,마스크팩,76.35217771834186,-1087.3367312681864,agegr_20_1,17
경기도 부천시,마스크팩,76.35217771834186,1848.3894270310539,agegr_20_2,17
경기도 부천시,마스크팩,76.35217771834186,-272.2994863273036,agegr_20_3,17
경기도 부천시,마스크팩,76.35217771834186,-488.7532094355645,agegr_20_4,17
경기도 부천시,마스크팩,76.35217771834186,0.0,경기도 부천시,17
