local,category,intercept,coefficients,columns,length
서울특별시 마포구,네일,-10.839889374590797,24.244121052524584,promo_day_cnt,17
서울특별시 마포구,네일,-10.839889374590797,33.64750453746019,promo_ssn_cnt,17
서울특별시 마포구,네일,-10.839889374590797,27.293786232693368,promo_disc_cnt,17
서울특별시 마포구,네일,-10.839889374590797,-3.0386387658859806,promo_mem_cnt,17
서울특별시 마포구,네일,-10.839889374590797,61.775344908195095,promo_co_cnt,17
서울특별시 마포구,네일,-10.839889374590797,6.3873864962204,avg_temp,17
서울특별시 마포구,네일,-10.839889374590797,-4.64575048878175,ilgyo,17
서울특별시 마포구,네일,-10.839889374590797,-0.22481079988188746,avg_rhm,17
서울특별시 마포구,네일,-10.839889374590797,-0.3754760007551061,pm10,17
서울특별시 마포구,네일,-10.839889374590797,-4.190291429809727,cloud,17
서울특별시 마포구,네일,-10.839889374590797,89.12811006845278,gen_cd_F,17
서울특별시 마포구,네일,-10.839889374590797,-89.12811006845273,gen_cd_M,17
서울특별시 마포구,네일,-10.839889374590797,-88.75342487072226,agegr_20_1,17
서울특별시 마포구,네일,-10.839889374590797,154.0560664929777,agegr_20_2,17
서울특별시 마포구,네일,-10.839889374590797,-5.604756452282937,agegr_20_3,17
서울특별시 마포구,네일,-10.839889374590797,-59.69788516997262,agegr_20_4,17
서울특별시 마포구,네일,-10.839889374590797,0.0,서울특별시 마포구,17
