local,category,intercept,coefficients,columns,length
area_20,力葛力,16.319979130076774,3.8953362041912762,promo_day_cnt,17
area_20,力葛力,16.319979130076774,6.235969992090985,promo_ssn_cnt,17
area_20,力葛力,16.319979130076774,10.740726090965028,promo_disc_cnt,17
area_20,力葛力,16.319979130076774,-1.6924578281823806,promo_mem_cnt,17
area_20,力葛力,16.319979130076774,-4.072349249023223,promo_co_cnt,17
area_20,力葛力,16.319979130076774,1.1959881769794314,avg_temp,17
area_20,力葛力,16.319979130076774,-0.42258937883603276,ilgyo,17
area_20,力葛力,16.319979130076774,0.007665668313666096,avg_rhm,17
area_20,力葛力,16.319979130076774,0.06719815790890074,pm10,17
area_20,力葛力,16.319979130076774,-0.41785107601186444,cloud,17
area_20,力葛力,16.319979130076774,13.005827321447017,gen_cd_F,17
area_20,力葛力,16.319979130076774,-13.00582732144702,gen_cd_M,17
area_20,力葛力,16.319979130076774,-11.880125961560815,agegr_20_1,17
area_20,力葛力,16.319979130076774,23.001992970003915,agegr_20_2,17
area_20,力葛力,16.319979130076774,-5.5352176121172345,agegr_20_3,17
area_20,力葛力,16.319979130076774,-5.586649396325879,agegr_20_4,17
area_20,力葛力,16.319979130076774,0.0,area_20,17
