local,category,intercept,coefficients,columns,length
서울특별시 관악구,크림로션,74.28983140315682,350.73937651550835,promo_day_cnt,17
서울특별시 관악구,크림로션,74.28983140315682,129.65491037467643,promo_ssn_cnt,17
서울특별시 관악구,크림로션,74.28983140315682,162.56140939080282,promo_disc_cnt,17
서울특별시 관악구,크림로션,74.28983140315682,216.35999877543748,promo_mem_cnt,17
서울특별시 관악구,크림로션,74.28983140315682,-93.30396655986934,promo_co_cnt,17
서울특별시 관악구,크림로션,74.28983140315682,5.043085326586086,avg_temp,17
서울특별시 관악구,크림로션,74.28983140315682,-31.083371998244598,ilgyo,17
서울특별시 관악구,크림로션,74.28983140315682,4.311595168738363,avg_rhm,17
서울특별시 관악구,크림로션,74.28983140315682,3.301949338439853,pm10,17
서울특별시 관악구,크림로션,74.28983140315682,-17.09254941643173,cloud,17
서울특별시 관악구,크림로션,74.28983140315682,-57.9573876031574,gen_cd_F,17
서울특별시 관악구,크림로션,74.28983140315682,57.957387603157486,gen_cd_M,17
서울특별시 관악구,크림로션,74.28983140315682,-226.93155736603407,agegr_20_1,17
서울특별시 관악구,크림로션,74.28983140315682,153.22551881295323,agegr_20_2,17
서울특별시 관악구,크림로션,74.28983140315682,287.7757520573635,agegr_20_3,17
서울특별시 관악구,크림로션,74.28983140315682,-214.0697135042828,agegr_20_4,17
서울특별시 관악구,크림로션,74.28983140315682,0.0,서울특별시 관악구,17
