local,category,intercept,coefficients,columns,length
경기도 군포시,제모제,32.38394297765243,5.811762441511625,promo_day_cnt,17
경기도 군포시,제모제,32.38394297765243,11.706482118592811,promo_ssn_cnt,17
경기도 군포시,제모제,32.38394297765243,20.06573351420175,promo_disc_cnt,17
경기도 군포시,제모제,32.38394297765243,-5.019172112351879,promo_mem_cnt,17
경기도 군포시,제모제,32.38394297765243,-4.067392684349713,promo_co_cnt,17
경기도 군포시,제모제,32.38394297765243,3.043076607682677,avg_temp,17
경기도 군포시,제모제,32.38394297765243,-1.3345267006379495,ilgyo,17
경기도 군포시,제모제,32.38394297765243,-0.42336237726689246,avg_rhm,17
경기도 군포시,제모제,32.38394297765243,-0.0027324614608713734,pm10,17
경기도 군포시,제모제,32.38394297765243,-1.253634283553176,cloud,17
경기도 군포시,제모제,32.38394297765243,27.07535052962379,gen_cd_F,17
경기도 군포시,제모제,32.38394297765243,-27.075350529623766,gen_cd_M,17
경기도 군포시,제모제,32.38394297765243,-33.53807850834166,agegr_20_1,17
경기도 군포시,제모제,32.38394297765243,43.2812582662189,agegr_20_2,17
경기도 군포시,제모제,32.38394297765243,-16.98166331232494,agegr_20_3,17
경기도 군포시,제모제,32.38394297765243,7.238483554447727,agegr_20_4,17
경기도 군포시,제모제,32.38394297765243,0.0,경기도 군포시,17
