,korea_hnb.qty
korea_hnb.qty,1.0
환상의나라왓슨스팤세일,0.4696323724165722
UPTO50,0.4566614164883006
월리와함께하는왓슨스팤세일,0.3119657210904685
UPto50BIGSALE,0.28600493208711314
GETYOUREXTRAGIFTS,0.17831863597692854
활짝필너에게봄을줄게,0.17831863597692854
슈퍼왓슨스데이.4,0.12053541296573457
왓슨스데이Summer엔딩세일,0.11748672539442226
왓슨스데이.1,0.10953235843356399
