,korea_hnb.qty
korea_hnb.qty,1.0
브랜드세일놀라운세일쇼,0.45153090798207074
원더랄라블라데이,0.3384132779446201
원더랄라블라데이.1,0.2620142163853585
MDSPICK가을맞이아이템,0.22709361416643584
달콤짜릿혜택올림팤,0.17816291496160383
11월프로모션보습히어로즈피부고민SOS,0.14336076451792168
SALE불이켜셨다,0.1189669563260981
2018새해에도독한세일,0.08310853398607118
두근두근미리사봄멤버십데이,0.07492777965859507
BC카드로5만원이상결제시5천원청구할인,0.05506693781431019
DOG하게돌아온슈퍼왓슨스데이,0.05215608953903011
마스크팩세일,0.05180197299454111
