,korea_hnb.qty
korea_hnb.qty,1.0
여름이왓슨스세일이왓슨스UPTO50%,0.6993707214537349
6월onlyatwatsons쇼핑특가아이템,0.5524673084789175
GLAMOROUSSALE,0.25241489429753855
태양에맞서다썬킬프로젝트,0.24975779095469
스무살TwentyFestival,0.14444218996665933
왓슨스멤버십데이.5,0.0997040224546373
LG생활건강최대50OFFBrandWeekSale,0.08791871924076052
Its선물Time,0.08772534793836816
왓슨스멤버십데이.4,0.05505111069949918
