,korea_hnb.qty
korea_hnb.qty,1.0
여름엔왓슨스,0.54652533603054
미리썸머대전,0.42418401304527964
UPto50BIGSALE,0.34201439254732924
바캉스휴유증극복하는셀프케이템반값,0.29563770108289855
슈퍼왓슨스데이.2,0.28901619968326625
슈퍼왓슨스데이.3,0.20193033119299764
왓슨스랭킹쇼,0.1719995220355342
환상의나라왓슨스팤세일,0.14435303332216537
왓슨스데이Summer엔딩세일,0.0900841144973178
슈퍼왓슨스데이.4,0.06085327749040314
